cibil__user,overdue_amount_ongoing,overdue_number_ongoing,funded_amount_ongoing,highest_fundamt_ongoing,total_loans_ongoing,total_emi_ongoing,total_current_due_ongoing,settle_12month
864502,0.0,0.0,425665.0,104380.0,14.0,28813.0,388922.0,0.0
864521,87158.0,2.0,565000.0,396000.0,2.0,3846.0,272410.0,3.0
864562,0.0,0.0,295748.0,220000.0,4.0,0.0,335921.0,0.0
864649,0.0,0.0,691105.0,400000.0,16.0,15067.0,660638.0,0.0
864664,60785.0,6.0,790914.0,266410.0,14.0,28858.0,786359.0,0.0
864785,0.0,0.0,4596010.0,1180000.0,24.0,44415.0,4027533.0,0.0
865081,0.0,0.0,529438.0,265000.0,11.0,6443.0,805392.0,0.0
865251,3384.0,2.0,7000.0,5000.0,2.0,2649.0,11814.0,0.0
865295,0.0,0.0,105000.0,60000.0,9.0,0.0,249611.0,0.0
865435,22241.0,1.0,4206911.0,1680000.0,12.0,0.0,4116522.0,0.0
865624,13708.0,2.0,1057423.0,750000.0,8.0,16400.0,1037011.0,0.0
865680,0.0,0.0,232365.0,163365.0,2.0,2861.0,208951.0,0.0
865697,0.0,0.0,240000.0,160000.0,2.0,29066.0,202964.0,0.0
865823,40350.0,7.0,278991.0,199584.0,8.0,10138.0,249985.0,0.0
865889,10522.0,1.0,10359537.0,4200000.0,16.0,108169.0,10119645.0,1.0
866053,0.0,0.0,112390.0,60000.0,6.0,2064.0,34210.0,0.0
866068,0.0,0.0,645541.0,182429.0,12.0,20418.0,495919.0,0.0
866077,33.0,1.0,1990000.0,750000.0,14.0,2880.0,2251612.0,0.0
866110,8551.0,2.0,4475147.0,4134000.0,8.0,9938.0,3581528.0,0.0
866327,4700.0,1.0,6700.0,4700.0,2.0,0.0,5700.0,0.0
866443,0.0,0.0,65000.0,50000.0,3.0,6000.0,61347.0,0.0
866456,642.0,1.0,124735.0,101735.0,4.0,2761.0,142592.0,0.0
866506,0.0,0.0,448932.0,164000.0,11.0,33174.0,187181.0,0.0
866510,1608.0,1.0,1194199.0,550000.0,10.0,10764.0,1101446.0,0.0
866535,0.0,0.0,147500.0,100000.0,5.0,5017.0,114876.0,0.0
866537,14692.0,3.0,1824068.0,900000.0,12.0,35392.0,1679761.0,0.0
866559,143810.0,2.0,306968.0,304968.0,3.0,0.0,225412.0,0.0
866629,13733.0,1.0,1840592.0,1000000.0,4.0,38708.0,1317240.0,1.0
866656,24485.0,3.0,2216959.0,489660.0,20.0,38712.0,1462872.0,0.0
866724,0.0,0.0,522000.0,430000.0,10.0,13607.0,622087.0,1.0
866843,0.0,0.0,50000.0,50000.0,1.0,1973.0,49045.0,1.0
867019,0.0,0.0,421117.0,250000.0,7.0,5948.0,415159.0,0.0
867085,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
867124,0.0,0.0,1000.0,1000.0,1.0,1005.0,1000.0,0.0
867256,8800.0,5.0,20724.0,13055.0,7.0,7763.0,13370.0,2.0
867272,4496.0,1.0,1184600.0,714000.0,12.0,40705.0,889399.0,0.0
867398,163967.0,4.0,1464516.0,550000.0,11.0,0.0,690250.0,4.0
867401,0.0,0.0,63000.0,50000.0,4.0,0.0,117546.0,0.0
867404,0.0,0.0,9850053.0,3925511.0,13.0,102795.0,9456532.0,0.0
867454,5535.0,1.0,133000.0,133000.0,1.0,0.0,143910.0,0.0
867543,0.0,0.0,370427.0,309499.0,3.0,0.0,338852.0,0.0
867599,0.0,0.0,2000.0,2000.0,1.0,0.0,2120.0,0.0
867639,28446.0,1.0,2130000.0,1550000.0,6.0,14015.0,2032079.0,0.0
867669,1761.0,1.0,82061.0,25000.0,13.0,21129.0,68316.0,0.0
867706,0.0,0.0,7252648.0,5600000.0,10.0,57028.0,7479125.0,0.0
867797,232379.0,3.0,376900.0,300000.0,4.0,11484.0,189169.0,3.0
868003,74018.0,3.0,3620839.0,3500000.0,8.0,38375.0,2197926.0,0.0
868106,0.0,0.0,1162521.0,325021.0,12.0,33933.0,898783.0,0.0
868210,42921.0,5.0,5592300.0,3807500.0,17.0,88808.0,5594393.0,1.0
868235,0.0,0.0,428761.0,400000.0,5.0,17856.0,610685.0,0.0
868292,0.0,0.0,3198838.0,2596000.0,9.0,14533.0,3024513.0,0.0
868476,0.0,0.0,784562.0,300000.0,9.0,22686.0,743213.0,0.0
868510,16439.0,1.0,1696010.0,733000.0,15.0,20564.0,1945309.0,0.0
868511,0.0,0.0,48150.0,30000.0,5.0,2954.0,104207.0,0.0
868605,3600.0,1.0,67990.0,50000.0,1.0,0.0,7190.0,0.0
868735,23484.0,2.0,20200.0,20200.0,2.0,0.0,60719.0,0.0
868743,9969.0,2.0,1479458.0,508569.0,19.0,503652.0,2131339.0,0.0
868832,0.0,0.0,3001789.0,1013439.0,7.0,50022.0,2466027.0,0.0
868924,0.0,0.0,83690.0,30700.0,3.0,9394.0,37219.0,0.0
868994,0.0,0.0,875540.0,775540.0,4.0,0.0,612628.0,0.0
869023,72611.0,1.0,4520000.0,4520000.0,3.0,37286.0,4585204.0,0.0
869220,0.0,0.0,735058.0,344598.0,5.0,8822.0,341018.0,0.0
869240,0.0,0.0,710000.0,500000.0,4.0,0.0,651596.0,0.0
869490,0.0,0.0,71400.0,60000.0,1.0,0.0,11870.0,0.0
869547,0.0,0.0,733999.0,200000.0,10.0,5181.0,732443.0,0.0
869787,577207.0,5.0,640000.0,340000.0,6.0,4070.0,712256.0,3.0
870075,3463.0,1.0,308810.0,308810.0,3.0,0.0,293513.0,0.0
870154,0.0,0.0,663331.0,130000.0,32.0,28563.0,564417.0,0.0
870164,10916.0,4.0,1774836.0,603176.0,17.0,22681.0,1773049.0,0.0
870193,49438.0,1.0,500000.0,500000.0,1.0,14950.0,53179.0,2.0
870240,0.0,0.0,831000.0,521000.0,5.0,10660.0,903871.0,0.0
870320,0.0,0.0,528315.0,504315.0,2.0,12132.0,500836.0,1.0
870601,5509.0,2.0,440231.0,128685.0,24.0,28764.0,512385.0,0.0
870779,0.0,0.0,65546.0,60000.0,1.0,0.0,325.0,1.0
870869,4172.0,2.0,187354.0,100000.0,3.0,8365.0,135595.0,0.0
870904,0.0,0.0,667059.0,241000.0,10.0,29312.0,915408.0,0.0
870963,566.0,1.0,40358834.0,10326742.0,47.0,342286.0,34145834.0,0.0
871003,20168.0,2.0,4645368.0,2500000.0,13.0,0.0,4555143.0,0.0
871028,0.0,0.0,113000.0,50000.0,4.0,10001.0,103259.0,0.0
871109,10480.0,3.0,4346351.0,2500000.0,10.0,55612.0,3924229.0,2.0
871143,0.0,0.0,223008.0,70000.0,6.0,2750.0,110668.0,0.0
871153,0.0,0.0,420563.0,131000.0,12.0,30143.0,415624.0,0.0
871187,29165.0,3.0,1572765.0,1440000.0,6.0,33958.0,1565960.0,0.0
871372,0.0,0.0,300000.0,300000.0,2.0,6672.0,326767.0,0.0
871596,9732.0,1.0,1270716.0,435000.0,15.0,10349.0,1313071.0,0.0
871628,0.0,0.0,456697.0,207000.0,6.0,7529.0,359514.0,0.0
871685,0.0,0.0,357159.0,316159.0,4.0,0.0,356805.0,0.0
871722,3591.0,1.0,6698186.0,1436564.0,28.0,160818.0,6669576.0,1.0
871797,0.0,0.0,1587500.0,1500000.0,7.0,0.0,1670750.0,0.0
871833,0.0,0.0,1954039.0,1493500.0,6.0,0.0,1176293.0,0.0
871874,0.0,0.0,64590.0,24000.0,4.0,1979.0,25708.0,0.0
871959,0.0,0.0,477000.0,477000.0,2.0,0.0,444951.0,0.0
871986,29604.0,2.0,3847176.0,1181620.0,21.0,93617.0,3167417.0,0.0
872102,0.0,0.0,160000.0,60000.0,5.0,0.0,131614.0,0.0
872135,0.0,0.0,600.0,600.0,1.0,0.0,600.0,0.0
872162,0.0,0.0,1972574.0,1275574.0,15.0,43266.0,2543677.0,0.0
872181,0.0,0.0,611000.0,550000.0,2.0,2846.0,572525.0,1.0
872184,0.0,0.0,462000.0,400000.0,3.0,0.0,438730.0,0.0
872206,0.0,0.0,330380.0,300000.0,17.0,0.0,250545.0,0.0
872239,0.0,0.0,100215.0,60000.0,4.0,2076.0,27332.0,0.0
872391,0.0,0.0,235000.0,100000.0,5.0,20351.0,207227.0,1.0
872445,186996.0,5.0,1101869.0,510564.0,7.0,235627.0,881221.0,0.0
872468,2435.0,1.0,268589.0,100000.0,19.0,28105.0,135613.0,0.0
872609,19635.0,1.0,868447.0,444000.0,9.0,46146.0,839721.0,0.0
872723,6716.0,1.0,573951.0,301951.0,4.0,0.0,407649.0,0.0
872725,0.0,0.0,190848.0,63000.0,3.0,5246.0,94490.0,0.0
872730,11524.0,2.0,2643000.0,1230000.0,7.0,61932.0,1396603.0,0.0
872767,127.0,1.0,114236.0,52500.0,15.0,9109.0,30140.0,0.0
872904,0.0,0.0,1296283.0,1258283.0,4.0,15200.0,341921.0,0.0
872930,0.0,0.0,60000.0,45000.0,3.0,0.0,93270.0,0.0
872937,0.0,0.0,277234.0,60000.0,7.0,4423.0,133602.0,0.0
873100,0.0,0.0,504086.0,107896.0,8.0,10981.0,147407.0,0.0
873116,0.0,0.0,44000.0,20000.0,3.0,3236.0,42669.0,0.0
873391,0.0,0.0,136800.0,123800.0,2.0,0.0,203172.0,0.0
873414,68811.0,3.0,1597400.0,710000.0,11.0,19198.0,1584596.0,0.0
873469,1182.0,1.0,1132809.0,333200.0,10.0,19519.0,797822.0,0.0
873688,0.0,0.0,1298000.0,1258000.0,5.0,0.0,1604586.0,0.0
873705,13351.0,1.0,346750.0,300000.0,5.0,12692.0,471786.0,0.0
873815,0.0,0.0,750.0,750.0,0.0,0.0,0.0,0.0
873883,0.0,0.0,0.0,0.0,1.0,0.0,30636.0,0.0
873884,1488.0,1.0,725000.0,608000.0,9.0,7800.0,454784.0,0.0
873944,8895.0,1.0,59000.0,46000.0,2.0,0.0,17959.0,0.0
873974,0.0,0.0,533695.0,300000.0,4.0,13715.0,442465.0,0.0
874002,90821.0,4.0,321650.0,89000.0,11.0,98175.0,307164.0,3.0
874008,0.0,0.0,577000.0,326000.0,5.0,0.0,564425.0,0.0
874042,0.0,0.0,439490.0,304908.0,6.0,0.0,385901.0,0.0
874134,0.0,0.0,24000.0,24000.0,0.0,0.0,0.0,1.0
874146,0.0,0.0,230000.0,200000.0,3.0,0.0,265044.0,0.0
874192,3033.0,1.0,11380.0,11380.0,1.0,1897.0,1895.0,1.0
874208,16946.0,2.0,269377.0,80000.0,20.0,9514.0,936646.0,0.0
874225,0.0,0.0,8000.0,8000.0,2.0,0.0,59610.0,0.0
874242,0.0,0.0,4659536.0,2766464.0,10.0,59523.0,4398331.0,0.0
874253,10799.0,1.0,4.0,4.0,1.0,0.0,42614.0,1.0
874328,5537.0,1.0,337862.0,125000.0,6.0,9888.0,165719.0,3.0
874341,0.0,0.0,575033.0,504000.0,3.0,12401.0,512635.0,0.0
874415,0.0,0.0,3811567.0,1500000.0,15.0,65890.0,2780385.0,0.0
874430,0.0,0.0,4082206.0,1811104.0,11.0,7384.0,3909958.0,0.0
874464,0.0,0.0,1542080.0,1500000.0,4.0,5409.0,1522244.0,0.0
874488,12131.0,2.0,2119566.0,1074355.0,13.0,19244.0,2123883.0,0.0
874551,2514.0,1.0,657200.0,200000.0,17.0,7535.0,723457.0,0.0
874591,0.0,0.0,1748827.0,605068.0,9.0,0.0,1640750.0,0.0
874633,7124.0,2.0,20000.0,10000.0,4.0,8634.0,77978.0,1.0
874670,893.0,2.0,88974.0,60000.0,9.0,3092.0,22700.0,0.0
874726,4749.0,1.0,674686.0,350000.0,6.0,0.0,345221.0,0.0
874799,0.0,0.0,926259.0,531759.0,7.0,8255.0,875134.0,0.0
874815,0.0,0.0,923990.0,373190.0,9.0,0.0,1051438.0,0.0
874822,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
874860,0.0,0.0,575000.0,313000.0,4.0,0.0,556019.0,0.0
874930,0.0,0.0,1492032.0,820000.0,9.0,982.0,1313537.0,0.0
874941,0.0,0.0,1734000.0,573000.0,6.0,0.0,2133352.0,0.0
875003,45034.0,3.0,123311.0,45000.0,10.0,31429.0,82437.0,0.0
875008,0.0,0.0,901000.0,477000.0,5.0,24453.0,881600.0,0.0
875022,0.0,0.0,65622.0,33750.0,5.0,4476.0,77502.0,0.0
875044,0.0,0.0,701392.0,490000.0,6.0,0.0,616816.0,0.0
875074,33663.0,2.0,1215000.0,1200000.0,2.0,12624.0,674628.0,1.0
875091,0.0,0.0,1639441.0,1000000.0,10.0,10549.0,1607367.0,0.0
875103,41655.0,3.0,1249004.0,200000.0,18.0,52389.0,941721.0,0.0
875141,8753.0,1.0,497461.0,231261.0,11.0,20137.0,658109.0,0.0
875207,0.0,0.0,17546.0,10000.0,4.0,595.0,11963.0,0.0
875275,0.0,0.0,6057999.0,4150000.0,10.0,42739.0,5987278.0,0.0
875283,7978.0,2.0,2517214.0,988754.0,9.0,33218.0,1637025.0,0.0
875286,29340.0,1.0,1328412.0,647131.0,18.0,43156.0,1832121.0,0.0
875314,0.0,0.0,3506000.0,3400000.0,5.0,46149.0,3081852.0,0.0
875321,0.0,0.0,252772.0,215000.0,7.0,3746.0,408630.0,0.0
875338,16281.0,8.0,3514218.0,3000000.0,9.0,26035.0,3132637.0,1.0
875348,0.0,0.0,615254.0,136000.0,12.0,36052.0,1186568.0,0.0
875373,0.0,0.0,370823.0,149000.0,5.0,3203.0,259667.0,0.0
875420,25050.0,3.0,971000.0,371000.0,4.0,25908.0,767942.0,1.0
875478,11953.0,1.0,6439969.0,5000000.0,18.0,46880.0,6384832.0,0.0
875544,8.0,1.0,8.0,8.0,1.0,0.0,8.0,0.0
875545,73041.0,3.0,172000.0,112000.0,5.0,5001.0,79742.0,0.0
875629,137007.0,4.0,444200.0,420000.0,5.0,0.0,447457.0,2.0
875631,0.0,0.0,892186.0,200000.0,10.0,102599.0,764073.0,0.0
875650,126838.0,2.0,499000.0,245000.0,4.0,6461.0,519204.0,0.0
875687,186431.0,1.0,227500.0,107000.0,3.0,8769.0,270639.0,1.0
875710,0.0,0.0,199124.0,99000.0,4.0,8000.0,21196.0,0.0
875815,0.0,0.0,527054.0,366054.0,9.0,10142.0,713483.0,0.0
875948,0.0,0.0,1500.0,750.0,2.0,0.0,1267.0,0.0
875957,0.0,0.0,1921900.0,830000.0,7.0,10376.0,1628292.0,1.0
875995,0.0,0.0,731332.0,608389.0,6.0,18395.0,604265.0,0.0
876042,0.0,0.0,10000.0,10000.0,1.0,0.0,7165.0,0.0
876091,0.0,0.0,161409.0,158409.0,3.0,5569.0,134465.0,1.0
876108,21541.0,1.0,56600.0,17950.0,5.0,0.0,116044.0,1.0
876124,0.0,0.0,634254.0,230830.0,8.0,3000.0,589405.0,0.0
876196,2683.0,2.0,97840.0,72000.0,3.0,4917.0,76918.0,0.0
876253,0.0,0.0,623100.0,225000.0,4.0,16883.0,307900.0,0.0
876260,2764.0,1.0,533423.0,472000.0,3.0,15779.0,661785.0,1.0
876288,5355.0,1.0,1783973.0,1760974.0,3.0,16878.0,1770204.0,0.0
876316,34666.0,1.0,1408508.0,1023878.0,7.0,24960.0,1268665.0,0.0
876395,0.0,0.0,7002403.0,3440000.0,12.0,108639.0,6831979.0,0.0
876438,5008.0,3.0,26750.0,8000.0,9.0,2846.0,17935.0,0.0
876521,47466.0,5.0,8392703.0,2999049.0,22.0,50540.0,7345060.0,0.0
876673,361232.0,4.0,271515.0,200000.0,5.0,0.0,455416.0,2.0
876726,0.0,0.0,305207.0,214207.0,3.0,7690.0,326105.0,0.0
876771,0.0,0.0,185000.0,180000.0,3.0,0.0,192297.0,0.0
876810,0.0,0.0,641946.0,400000.0,8.0,21500.0,765376.0,2.0
876850,0.0,0.0,0.0,0.0,1.0,0.0,22225.0,0.0
876863,21726.0,1.0,2706874.0,2588801.0,5.0,26212.0,2485826.0,0.0
876908,0.0,0.0,283352.0,100000.0,8.0,0.0,258832.0,0.0
876985,0.0,0.0,270000.0,238000.0,4.0,10347.0,334169.0,0.0
877012,6975.0,2.0,1190828.0,500000.0,13.0,0.0,864041.0,0.0
877018,0.0,0.0,1709152.0,371601.0,27.0,13313.0,2129413.0,0.0
877058,147167.0,6.0,1135056.0,648000.0,6.0,16214.0,713183.0,3.0
877061,0.0,0.0,2286841.0,1616360.0,5.0,19255.0,1690961.0,0.0
877102,0.0,0.0,244923.0,172183.0,6.0,0.0,337467.0,0.0
877246,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
877269,1557.0,1.0,2778063.0,633400.0,17.0,36564.0,2251802.0,1.0
877295,3386.0,1.0,849512.0,600000.0,11.0,19906.0,758806.0,0.0
877330,0.0,0.0,88000.0,88000.0,1.0,0.0,20434.0,1.0
877336,0.0,0.0,542278.0,200000.0,8.0,3651.0,425040.0,0.0
877338,884.0,1.0,47450.0,25000.0,2.0,884.0,14551.0,0.0
877408,0.0,0.0,121000.0,71000.0,6.0,11677.0,86166.0,0.0
877429,69663.0,6.0,1197334.0,130000.0,45.0,72073.0,1718614.0,0.0
877552,579800.0,5.0,2373044.0,1219044.0,7.0,64000.0,1361249.0,4.0
877568,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
877628,0.0,0.0,772370.0,393578.0,5.0,9363.0,498514.0,0.0
877649,5487.0,1.0,908900.0,620000.0,4.0,24784.0,872049.0,0.0
877652,15381.0,3.0,58969.0,21000.0,4.0,6850.0,46340.0,0.0
877686,0.0,0.0,250461.0,110461.0,9.0,10343.0,207877.0,0.0
877720,5430.0,1.0,1742241.0,249787.0,25.0,43188.0,1624915.0,0.0
877822,81906.0,1.0,600.0,600.0,2.0,0.0,82506.0,0.0
877907,0.0,0.0,90943.0,54043.0,6.0,8853.0,63863.0,0.0
877948,255215.0,1.0,425000.0,425000.0,2.0,0.0,387055.0,0.0
877956,0.0,0.0,1068353.0,993353.0,4.0,14557.0,1055392.0,0.0
877958,0.0,0.0,1500000.0,1400000.0,6.0,0.0,1789126.0,0.0
878001,7500.0,1.0,788275.0,454876.0,9.0,13134.0,692235.0,0.0
878016,0.0,0.0,254584.0,177584.0,3.0,0.0,203304.0,0.0
878075,1027.0,1.0,2279878.0,460000.0,18.0,60861.0,2257162.0,1.0
878205,200.0,1.0,2380297.0,2362000.0,4.0,26836.0,1745805.0,0.0
878271,11869.0,1.0,34093.0,18392.0,4.0,10976.0,30124.0,0.0
878312,27481.0,2.0,2100.0,1500.0,3.0,0.0,80963.0,1.0
878320,3609.0,1.0,4100.0,3500.0,1.0,0.0,3609.0,0.0
878321,0.0,0.0,595100.0,180000.0,11.0,8376.0,601525.0,0.0
878331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
878355,0.0,0.0,556076.0,220000.0,10.0,26925.0,593055.0,1.0
878372,0.0,0.0,188641.0,60000.0,10.0,1070.0,357083.0,0.0
878394,3628.0,1.0,156000.0,150000.0,1.0,0.0,114459.0,1.0
878540,58124.0,2.0,108000.0,60000.0,4.0,7500.0,93018.0,3.0
878618,0.0,0.0,1669175.0,1435000.0,3.0,4501.0,1306225.0,0.0
878657,0.0,0.0,804000.0,580000.0,4.0,12336.0,756141.0,0.0
878661,30148.0,3.0,344490.0,90000.0,17.0,16134.0,632979.0,1.0
878690,42968.0,2.0,992200.0,570000.0,6.0,16391.0,713198.0,0.0
878692,12281.0,4.0,3276737.0,2900000.0,7.0,34881.0,2995096.0,0.0
878710,65542.0,2.0,6060345.0,5083000.0,11.0,23063.0,6378941.0,0.0
878723,0.0,0.0,1247000.0,700000.0,7.0,17828.0,1150668.0,0.0
878737,0.0,0.0,488204.0,250000.0,5.0,6348.0,443674.0,0.0
878759,0.0,0.0,3745815.0,1100000.0,24.0,57146.0,3725341.0,0.0
878777,180659.0,1.0,172000.0,172000.0,2.0,18536.0,206712.0,0.0
878888,0.0,0.0,118000.0,118000.0,1.0,4325.0,95503.0,0.0
878891,0.0,0.0,906000.0,906000.0,1.0,8273.0,1040842.0,0.0
878905,0.0,0.0,1600000.0,1250000.0,4.0,32655.0,1710338.0,0.0
878961,0.0,0.0,0.0,0.0,1.0,0.0,15323.0,0.0
879029,0.0,0.0,3027000.0,1700000.0,9.0,42803.0,3057339.0,0.0
879042,0.0,0.0,2587047.0,1068047.0,6.0,23719.0,2254071.0,0.0
879125,0.0,0.0,8000.0,8000.0,1.0,0.0,5634.0,0.0
879208,5882.0,1.0,325518.0,250000.0,8.0,0.0,276270.0,0.0
879467,4620.0,1.0,479250.0,96000.0,17.0,21064.0,544470.0,0.0
879529,10644.0,2.0,1711542.0,1045000.0,14.0,9677.0,1427726.0,0.0
879539,12541.0,1.0,265240.0,264590.0,2.0,0.0,66531.0,0.0
879574,3106.0,1.0,3000.0,3000.0,1.0,0.0,3000.0,0.0
879639,1863.0,1.0,1618950.0,800000.0,6.0,14019.0,702808.0,0.0
879780,0.0,0.0,0.0,0.0,4.0,0.0,54665.0,0.0
879793,29578.0,5.0,68586.0,15000.0,5.0,5037.0,30803.0,0.0
879856,0.0,0.0,800000.0,800000.0,1.0,15475.0,800000.0,0.0
879862,201137.0,7.0,73000.0,60000.0,6.0,3050.0,371592.0,2.0
879900,0.0,0.0,2620899.0,1237399.0,15.0,28081.0,2654236.0,0.0
879905,0.0,0.0,182559.0,100000.0,5.0,24355.0,89787.0,0.0
879942,0.0,0.0,68000.0,50000.0,4.0,3634.0,77371.0,0.0
879956,0.0,0.0,353894.0,218894.0,3.0,22350.0,287052.0,0.0
879957,2356.0,2.0,1194412.0,675000.0,13.0,25276.0,1076525.0,0.0
880006,16231.0,2.0,378657.0,138168.0,14.0,17417.0,191873.0,0.0
880008,5006.0,1.0,279748.0,100000.0,7.0,13362.0,305568.0,0.0
880019,0.0,0.0,458165.0,120000.0,6.0,10791.0,351992.0,0.0
880046,0.0,0.0,1213540.0,713540.0,5.0,0.0,1271893.0,0.0
880080,159666.0,3.0,29500.0,25000.0,4.0,0.0,132090.0,1.0
880169,7185.0,2.0,1417314.0,350000.0,9.0,5016.0,1155672.0,0.0
880185,0.0,0.0,185000.0,110000.0,7.0,2560.0,209894.0,0.0
880191,26560.0,4.0,1318569.0,585000.0,9.0,23513.0,1149203.0,1.0
880498,0.0,0.0,978294.0,475000.0,7.0,10219.0,882760.0,0.0
880505,9715.0,1.0,91795.0,65000.0,3.0,7715.0,72101.0,0.0
880757,4971.0,1.0,209995.0,76973.0,6.0,19133.0,109409.0,0.0
880777,0.0,0.0,246551.0,64900.0,9.0,1323.0,185297.0,0.0
880850,59072.0,4.0,1637389.0,900000.0,12.0,15029.0,1501341.0,0.0
880975,6191.0,1.0,963710.0,230000.0,10.0,38869.0,903662.0,0.0
881002,2009.0,1.0,855615.0,808525.0,9.0,6664.0,863097.0,0.0
881124,0.0,0.0,143575.0,40000.0,6.0,11507.0,111882.0,0.0
881152,0.0,0.0,3760775.0,1518775.0,10.0,57655.0,3569711.0,0.0
881202,0.0,0.0,3099506.0,735000.0,11.0,12489.0,2020721.0,0.0
881241,0.0,0.0,152865.0,90675.0,3.0,8662.0,130938.0,0.0
881249,88288.0,7.0,701436.0,160000.0,8.0,14780.0,434855.0,1.0
881261,42892.0,4.0,494650.0,170000.0,10.0,10298.0,487821.0,0.0
881293,0.0,0.0,394641.0,140000.0,7.0,16970.0,263063.0,0.0
881325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
881546,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
881580,0.0,0.0,4921531.0,1968000.0,10.0,18202.0,5210656.0,0.0
881708,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
881784,0.0,0.0,571700.0,500000.0,2.0,2170.0,472253.0,0.0
881806,98783.0,5.0,6632085.0,3000000.0,23.0,62847.0,5855591.0,0.0
881892,1483.0,1.0,705267.0,250000.0,9.0,11513.0,718869.0,0.0
881988,21036.0,4.0,267933.0,121000.0,6.0,11254.0,120620.0,1.0
881989,69816.0,1.0,153000.0,75000.0,4.0,6475.0,128184.0,0.0
881995,0.0,0.0,4336171.0,2500000.0,8.0,31734.0,4622008.0,0.0
882024,23250.0,1.0,1110000.0,1000000.0,2.0,22422.0,788440.0,0.0
882033,0.0,0.0,2748314.0,2200000.0,10.0,8000.0,2522593.0,0.0
882169,0.0,0.0,21468.0,11468.0,4.0,9041.0,19647.0,0.0
882191,14731.0,4.0,3759963.0,1700000.0,12.0,54216.0,3345636.0,0.0
882197,6069.0,2.0,2590656.0,1836000.0,11.0,13684.0,2124693.0,0.0
882204,0.0,0.0,1806173.0,610000.0,17.0,28391.0,1717107.0,0.0
882260,0.0,0.0,480000.0,330000.0,8.0,14950.0,476643.0,0.0
882299,0.0,0.0,136680.0,50000.0,7.0,12898.0,91216.0,0.0
882371,0.0,0.0,132549.0,100000.0,8.0,8391.0,104072.0,0.0
882546,30291.0,3.0,568500.0,300000.0,6.0,23867.0,361073.0,3.0
882661,0.0,0.0,214787.0,101232.0,10.0,329.0,364358.0,0.0
882721,0.0,0.0,2115998.0,1153946.0,5.0,0.0,2199639.0,0.0
882801,32520.0,1.0,7000.0,5000.0,3.0,2036.0,107406.0,0.0
883003,574.0,1.0,240200.0,110000.0,7.0,15466.0,176729.0,0.0
883075,15652.0,2.0,1240650.0,714000.0,7.0,2142.0,677901.0,0.0
883100,195.0,1.0,584376.0,400000.0,20.0,21034.0,597140.0,0.0
883113,24134.0,3.0,809281.0,434000.0,8.0,34949.0,764307.0,0.0
883140,0.0,0.0,1034054.0,1034054.0,2.0,0.0,278717.0,1.0
883303,0.0,0.0,100000.0,100000.0,3.0,1213.0,245229.0,0.0
883307,44796.0,1.0,3951400.0,3200000.0,10.0,36800.0,3951656.0,0.0
883311,186538.0,3.0,585489.0,255000.0,3.0,0.0,388102.0,3.0
883466,109680.0,7.0,211248.0,73364.0,7.0,11868.0,169538.0,3.0
883510,0.0,0.0,822195.0,622195.0,7.0,0.0,1111171.0,0.0
883555,46228.0,5.0,365504.0,200000.0,6.0,6573.0,275913.0,1.0
883572,0.0,0.0,1331000.0,800000.0,5.0,6764.0,1218635.0,0.0
883586,4666.0,1.0,784700.0,404999.0,7.0,0.0,702465.0,0.0
883590,1218.0,1.0,847526.0,821900.0,4.0,27278.0,844610.0,0.0
883657,0.0,0.0,32049.0,24049.0,2.0,0.0,27494.0,0.0
883782,6283.0,2.0,373481.0,286000.0,4.0,22746.0,277842.0,0.0
883885,0.0,0.0,10500.0,10000.0,2.0,548.0,10535.0,0.0
884062,0.0,0.0,401490.0,251490.0,4.0,7454.0,428589.0,0.0
884161,0.0,0.0,1822819.0,479019.0,15.0,53662.0,1415990.0,0.0
884211,0.0,0.0,167557.0,76837.0,12.0,12783.0,504288.0,0.0
884302,0.0,0.0,48397.0,48397.0,1.0,0.0,26802.0,0.0
884487,0.0,0.0,123000.0,54000.0,4.0,2121.0,109821.0,0.0
884548,33136.0,3.0,1207458.0,224578.0,24.0,12034.0,1003826.0,2.0
884613,1964.0,1.0,393917.0,186167.0,15.0,18243.0,281870.0,0.0
884692,202474.0,13.0,298978.0,91000.0,15.0,15856.0,411916.0,5.0
884703,27530.0,3.0,102831.0,20000.0,10.0,17074.0,67943.0,0.0
884792,0.0,0.0,5098461.0,2590000.0,7.0,0.0,5031290.0,0.0
884804,0.0,0.0,1170000.0,1168000.0,12.0,19210.0,3218602.0,0.0
884865,0.0,0.0,230000.0,214000.0,3.0,3521.0,213211.0,0.0
884960,1554.0,1.0,3770647.0,1500000.0,14.0,24177.0,4650279.0,0.0
884982,0.0,0.0,3138140.0,1500000.0,8.0,21668.0,3146030.0,2.0
885060,15666.0,2.0,182089.0,60000.0,13.0,20814.0,115299.0,0.0
885131,1441.0,1.0,72179.0,30000.0,20.0,11975.0,43107.0,0.0
885196,0.0,0.0,2362999.0,978000.0,19.0,46697.0,2703296.0,0.0
